	exact_age	length_of_residence	num_adults	gender	hh_marital_status	dwell_type	urban_rural_flag	flag_pres_kids_true	age_range
44233	54.0	7.0	1.0	0	1	1	1	1	55.5
44234	50.0	6.0	2.0	0	0	1	1	1	45.5
44235	58.0	18.0	4.0	0	0	1	0	1	55.5
44236	31.0	8.0	4.0	0	0	3	0	1	35.5
44237	27.0	36.0	5.0	0	0	1	1	1	25.5
44238	34.0	6.0	2.0	1	1	1	1	1	35.5
44239	51.0	0.0	1.0	1	0	1	1	1	55.5
44240	60.0	15.0	1.0	0	1	3	0	0	55.5
44241	60.0	15.0	1.0	0	1	3	0	0	55.5
44242	62.0	11.0	3.0	0	1	1	1	0	65.5
44243	57.0	17.0	2.0	0	1	1	1	1	55.5
44244	51.0	5.0	1.0	0	1	3	1	0	55.5
44245	69.0	8.0	1.0	1	1	2	1	0	65.5
44246	41.0	11.0	2.0	0	0	1	1	1	45.5
44247	61.0	3.0	2.0	0	0	1	1	0	65.5
44248	33.0	3.0	4.0	0	0	1	1	0	35.5
44249	58.0	4.0	4.0	1	0	1	1	0	55.5
44250	70.0	4.0	6.0	0	0	1	1	0	65.5
44251	71.0	4.0	3.0	0	0	1	1	1	75.5
44252	54.0	6.0	1.0	1	0	1	1	1	55.5
44253	34.0	4.0	4.0	0	0	1	0	1	35.5
44254	50.0	25.0	2.0	0	0	1	0	1	45.5
44255	33.0	6.0	1.0	0	1	1	1	0	35.5
44256	54.0	3.0	4.0	0	0	3	1	0	55.5
44257	52.0	1.0	2.0	1	0	2	1	1	55.5
44258	34.0	6.0	1.0	1	1	1	1	0	35.5
44259	45.0	5.0	2.0	0	0	1	1	0	45.5
44260	46.0	4.0	1.0	0	1	1	1	0	45.5
44261	63.0	3.0	2.0	0	0	1	1	0	65.5
44262	76.0	3.0	6.0	0	0	1	1	0	75.5
44263	44.0	0.0	2.0	0	0	1	1	1	45.5
44264	77.0	1.0	4.0	1	0	1	1	0	75.5
44265	49.0	15.0	1.0	1	0	1	1	1	45.5
44266	25.0	15.0	2.0	0	1	1	1	0	25.5
44267	29.0	1.0	6.0	0	0	1	1	1	25.5
44268	24.0	6.0	4.0	0	1	1	1	0	25.5
44269	50.0	11.0	3.0	0	0	1	1	1	45.5
44270	47.0	3.0	5.0	0	0	1	1	1	45.5
44271	42.0	14.0	1.0	0	1	1	1	0	45.5
44272	63.0	24.0	2.0	1	0	1	1	1	65.5
44273	46.0	3.0	1.0	0	1	1	1	0	45.5
44274	60.0	12.0	1.0	1	1	1	0	0	55.5
44275	30.0	16.0	2.0	0	0	1	1	0	25.5
44276	41.0	2.0	1.0	0	1	3	1	1	45.5
44277	39.0	11.0	3.0	0	0	2	1	1	35.5
44278	54.0	8.0	1.0	1	0	1	1	0	55.5
44279	54.0	3.0	2.0	0	0	2	1	0	55.5
44280	35.0	2.0	1.0	1	1	1	1	0	35.5
44281	30.0	1.0	1.0	0	0	1	1	1	25.5
44282	25.0	1.0	1.0	1	1	3	1	0	25.5
44283	24.0	17.0	6.0	1	1	1	1	1	25.5
44284	25.0	5.0	1.0	0	1	1	0	0	25.5
44285	44.0	2.0	2.0	0	0	1	0	1	45.5
44286	54.0	3.0	2.0	0	0	1	1	0	55.5
44287	30.0	2.0	2.0	0	0	1	1	0	25.5
44288	45.0	2.0	1.0	0	1	1	1	0	45.5
44289	37.0	13.0	2.0	0	0	1	1	1	35.5
44290	41.0	14.0	2.0	0	0	1	1	1	45.5
44291	48.0	15.0	2.0	1	0	1	1	1	45.5
44292	55.0	3.0	1.0	1	1	3	1	0	55.5
44293	33.0	12.0	4.0	1	0	1	1	1	35.5
44294	52.0	15.0	1.0	1	1	1	1	0	55.5
44295	42.0	11.0	1.0	0	1	1	1	0	45.5
44296	67.0	0.0	2.0	0	0	1	1	0	65.5
44297	74.0	3.0	1.0	1	0	1	1	0	75.5
44298	71.0	15.0	1.0	0	0	1	1	1	75.5
44299	49.0	18.0	4.0	0	0	1	1	1	45.5
44300	31.0	4.0	1.0	0	1	1	1	0	35.5
44301	52.0	6.0	1.0	1	0	1	1	0	55.5
44302	42.0	4.0	4.0	0	0	1	1	0	45.5
44303	52.0	16.0	1.0	0	1	1	1	1	55.5
44304	70.0	4.0	3.0	0	1	1	1	0	65.5
44305	51.0	1.0	2.0	1	0	3	1	0	55.5
44306	58.0	26.0	6.0	1	0	1	1	0	55.5
44307	55.0	16.0	4.0	0	0	1	1	1	55.5
44308	51.0	13.0	4.0	0	0	1	0	1	55.5
44309	51.0	15.0	2.0	0	0	1	1	1	55.5
44310	46.0	10.0	3.0	1	0	2	1	0	45.5
44311	49.0	11.0	2.0	0	0	2	1	0	45.5
44312	52.0	11.0	2.0	1	0	2	1	0	55.5
44313	24.0	11.0	2.0	0	0	2	1	0	25.5
44314	48.0	16.0	3.0	0	0	1	1	0	45.5
44315	52.0	11.0	2.0	1	0	1	0	0	55.5
44316	81.0	15.0	2.0	0	1	1	1	1	85.5
44317	37.0	10.0	2.0	0	0	1	1	1	35.5
44318	52.0	11.0	2.0	1	0	1	0	0	55.5
44319	64.0	11.0	4.0	1	0	1	1	0	65.5
44320	49.0	11.0	2.0	0	0	1	1	0	45.5
44321	75.0	52.0	2.0	1	0	1	1	1	75.5
44322	75.0	29.0	1.0	0	0	1	1	0	75.5
44323	49.0	15.0	2.0	0	0	1	1	1	45.5
44324	52.0	11.0	2.0	1	0	1	1	0	55.5
44325	75.0	13.0	2.0	1	0	1	1	0	75.5
44326	51.0	8.0	1.0	0	1	1	1	0	55.5
44327	64.0	5.0	1.0	0	1	1	0	0	65.5
44328	41.0	27.0	3.0	0	0	1	1	1	45.5
44329	60.0	11.0	2.0	0	0	1	1	0	55.5
44330	49.0	11.0	2.0	0	0	1	1	0	45.5
44331	39.0	16.0	2.0	1	0	1	1	0	35.5
44332	52.0	4.0	4.0	0	0	1	1	1	55.5
44333	55.0	37.0	2.0	1	0	0	0	0	55.5
44334	56.0	29.0	2.0	0	0	1	1	0	55.5
44335	49.0	11.0	2.0	0	0	1	1	0	45.5
44336	49.0	11.0	2.0	0	0	1	1	0	45.5
44337	38.0	11.0	4.0	0	0	1	1	0	35.5
44338	92.0	15.0	1.0	0	0	1	1	0	95.5
44339	30.0	11.0	2.0	0	0	1	1	1	25.5
44340	62.0	15.0	1.0	1	1	1	0	0	65.5
44341	46.0	2.0	2.0	0	0	1	1	0	45.5
44342	49.0	6.0	2.0	0	0	1	0	0	45.5
44343	52.0	11.0	2.0	1	0	1	1	0	55.5
44344	70.0	15.0	2.0	0	0	1	1	1	65.5
44345	48.0	12.0	3.0	0	0	1	1	1	45.5
44346	45.0	10.0	1.0	1	0	3	0	0	45.5
44347	52.0	11.0	2.0	1	0	3	1	0	55.5
44348	49.0	11.0	2.0	0	0	3	1	0	45.5
44349	54.0	31.0	2.0	0	1	1	0	0	55.5
44350	52.0	11.0	2.0	1	0	1	0	0	55.5
44351	44.0	9.0	2.0	1	0	1	1	1	45.5
44352	45.0	12.0	2.0	0	0	1	1	1	45.5
44353	47.0	12.0	3.0	0	0	1	1	0	45.5
44354	49.0	11.0	2.0	0	0	1	1	0	45.5
44355	54.0	10.0	2.0	0	0	1	1	0	55.5
44356	65.0	11.0	2.0	0	0	1	1	0	65.5
44357	63.0	15.0	3.0	0	1	1	1	0	65.5
44358	64.0	32.0	3.0	1	0	1	1	1	65.5
44359	65.0	29.0	2.0	1	0	1	1	0	65.5
44360	56.0	15.0	1.0	0	1	1	1	1	55.5
44361	75.0	42.0	3.0	0	0	1	0	0	75.5
44362	56.0	0.0	2.0	0	0	2	1	0	55.5
44363	43.0	1.0	2.0	0	0	1	1	0	45.5
44364	60.0	25.0	3.0	0	0	1	0	1	55.5
44365	63.0	15.0	2.0	0	0	1	1	1	65.5
44366	49.0	11.0	2.0	0	0	1	1	0	45.5
44367	59.0	12.0	3.0	1	1	1	1	0	55.5
44368	64.0	15.0	3.0	0	0	1	1	0	65.5
44369	65.0	15.0	1.0	0	0	1	1	0	65.5
44370	55.0	10.0	2.0	1	1	2	1	0	55.5
44371	37.0	19.0	5.0	1	0	1	1	1	35.5
44372	77.0	18.0	3.0	1	1	1	1	0	75.5
44373	46.0	3.0	1.0	0	1	3	1	1	45.5
44374	28.0	22.0	2.0	0	1	1	1	1	25.5
44375	50.0	22.0	3.0	0	0	1	1	1	45.5
44376	47.0	15.0	2.0	1	0	1	1	1	45.5
44377	54.0	8.0	4.0	1	0	1	1	0	55.5
44378	61.0	25.0	2.0	0	0	1	1	0	65.5
44379	52.0	11.0	2.0	1	0	1	1	0	55.5
44380	46.0	8.0	2.0	0	0	1	1	1	45.5
44381	46.0	11.0	2.0	1	0	1	1	0	45.5
44382	66.0	1.0	1.0	1	1	1	1	0	65.5
44383	45.0	13.0	2.0	0	0	1	1	1	45.5
44384	52.0	15.0	2.0	1	0	1	0	0	55.5
44385	62.0	14.0	2.0	0	0	1	1	1	65.5
44386	35.0	12.0	1.0	1	1	1	0	0	35.5
44387	87.0	4.0	2.0	0	0	1	0	1	85.5
44388	69.0	25.0	4.0	1	0	0	0	0	65.5
44389	62.0	7.0	2.0	0	0	1	1	1	65.5
44390	74.0	7.0	2.0	1	0	1	0	1	75.5
44391	60.0	15.0	2.0	0	1	1	1	0	55.5
44392	86.0	35.0	3.0	1	1	1	1	0	85.5
44393	27.0	6.0	1.0	0	1	2	1	0	25.5
44394	41.0	8.0	2.0	0	0	3	1	1	45.5
44395	72.0	17.0	2.0	0	0	1	1	1	75.5
44396	28.0	10.0	2.0	0	0	1	1	1	25.5
44397	39.0	11.0	2.0	0	0	1	1	1	35.5
44398	44.0	15.0	2.0	0	1	1	1	1	45.5
44399	28.0	16.0	4.0	1	0	1	1	1	25.5
44400	54.0	23.0	2.0	0	1	1	1	1	55.5
44401	54.0	16.0	3.0	1	1	1	1	0	55.5
44402	39.0	9.0	3.0	0	1	1	1	1	35.5
44403	35.0	4.0	2.0	0	0	1	1	1	35.5
44404	53.0	4.0	1.0	0	0	1	1	0	55.5
44405	70.0	4.0	1.0	0	1	3	1	0	65.5
44406	46.0	5.0	1.0	1	0	1	1	1	45.5
44407	70.0	5.0	2.0	0	1	1	1	0	65.5
44408	45.0	4.0	1.0	0	1	1	1	0	45.5
44409	38.0	7.0	2.0	0	0	1	1	0	35.5
44410	34.0	4.0	1.0	1	1	3	1	0	35.5
44411	64.0	5.0	3.0	0	0	1	1	0	65.5
44412	58.0	5.0	1.0	0	1	1	1	0	55.5
44413	41.0	4.0	1.0	0	1	1	1	0	45.5
44414	43.0	13.0	3.0	1	0	1	1	0	45.5
44415	82.0	29.0	5.0	0	0	1	1	1	85.5
44416	51.0	6.0	2.0	1	0	1	1	0	55.5
44417	45.0	3.0	1.0	0	1	1	1	0	45.5
44418	43.0	7.0	1.0	0	1	1	1	0	45.5
44419	47.0	3.0	1.0	0	1	3	1	0	45.5
44420	61.0	0.0	2.0	1	0	1	1	1	65.5
44421	21.0	15.0	4.0	0	1	1	1	0	25.5
44422	25.0	14.0	2.0	0	1	1	1	0	25.5
44423	45.0	3.0	1.0	0	1	1	0	0	45.5
44424	43.0	3.0	1.0	0	0	1	1	0	45.5
44425	83.0	2.0	1.0	0	1	1	1	0	85.5
44426	42.0	2.0	1.0	0	1	1	1	1	45.5
44427	31.0	0.0	1.0	0	1	2	0	1	35.5
44428	63.0	25.0	5.0	0	0	1	0	1	65.5
44429	57.0	2.0	1.0	1	1	1	0	0	55.5
44430	44.0	2.0	3.0	0	0	1	1	1	45.5
44431	46.0	2.0	2.0	1	0	1	1	0	45.5
44432	49.0	2.0	1.0	0	1	1	1	0	45.5
44433	45.0	2.0	1.0	1	1	1	1	0	45.5
44434	60.0	2.0	2.0	1	0	1	1	1	55.5
44435	49.0	2.0	1.0	0	1	1	1	0	45.5
44436	45.0	2.0	1.0	0	1	1	1	0	45.5
44437	64.0	2.0	1.0	1	1	1	1	0	65.5
44438	69.0	1.0	1.0	0	1	1	0	0	65.5
44439	23.0	23.0	5.0	1	1	1	1	0	25.5
44440	58.0	3.0	4.0	0	0	1	1	0	55.5
44441	35.0	2.0	2.0	0	0	1	1	1	35.5
44442	24.0	1.0	1.0	0	1	1	1	1	25.5
44443	36.0	3.0	2.0	0	0	1	1	0	35.5
44444	56.0	1.0	1.0	1	1	1	1	0	55.5
44445	59.0	25.0	3.0	0	0	1	1	0	55.5
44446	61.0	32.0	4.0	1	0	1	1	1	65.5
44447	55.0	19.0	3.0	0	0	1	1	1	55.5
44448	45.0	15.0	1.0	0	0	1	1	1	45.5
44449	63.0	33.0	6.0	0	0	1	1	1	65.5
44450	60.0	26.0	2.0	0	1	1	1	0	55.5
44451	52.0	15.0	1.0	0	1	3	1	0	55.5
44452	33.0	35.0	4.0	1	1	1	1	1	35.5
44453	71.0	15.0	3.0	1	0	1	1	0	75.5
44454	25.0	23.0	4.0	1	1	1	1	0	25.5
44455	49.0	27.0	3.0	0	0	1	1	1	45.5
44456	55.0	21.0	5.0	0	0	1	1	1	55.5
44457	83.0	13.0	1.0	0	0	1	1	0	85.5
44458	68.0	15.0	1.0	1	1	1	1	0	65.5
44459	47.0	5.0	1.0	0	1	1	1	0	45.5
44460	36.0	7.0	3.0	1	0	1	1	1	35.5
44461	47.0	14.0	2.0	0	0	1	1	1	45.5
44462	42.0	3.0	1.0	1	0	1	0	1	45.5
44463	31.0	28.0	5.0	1	1	1	1	0	35.5
44464	68.0	38.0	2.0	0	0	1	1	0	65.5
44465	47.0	11.0	2.0	0	1	1	0	0	45.5
44466	49.0	11.0	2.0	0	0	1	0	0	45.5
44467	46.0	27.0	4.0	0	0	1	1	1	45.5
44468	59.0	14.0	1.0	1	1	3	1	0	55.5
44469	32.0	11.0	2.0	1	0	3	1	0	35.5
44470	28.0	4.0	5.0	0	0	1	1	0	25.5
44471	52.0	11.0	2.0	1	0	1	1	0	55.5
44472	49.0	11.0	2.0	0	0	1	1	0	45.5
44473	48.0	23.0	3.0	0	0	1	1	0	45.5
44474	26.0	29.0	2.0	0	0	1	1	0	25.5
44475	49.0	11.0	2.0	0	0	1	1	0	45.5
44476	47.0	11.0	2.0	0	0	1	1	0	45.5
44477	47.0	11.0	2.0	0	0	1	1	1	45.5
44478	49.0	11.0	2.0	0	0	1	1	0	45.5
44479	49.0	11.0	2.0	0	0	1	0	0	45.5
44480	52.0	11.0	2.0	1	0	1	1	0	55.5
44481	52.0	11.0	2.0	1	0	1	1	0	55.5
44482	29.0	0.0	1.0	1	1	1	1	0	25.5
44483	34.0	9.0	2.0	1	0	1	1	0	35.5
44484	70.0	39.0	3.0	1	0	1	1	1	65.5
44485	47.0	11.0	2.0	0	0	1	1	0	45.5
44486	56.0	8.0	7.0	0	0	1	1	0	55.5
44487	49.0	11.0	2.0	0	0	1	1	0	45.5
44488	65.0	1.0	3.0	0	0	2	1	0	65.5
44489	64.0	22.0	1.0	0	1	1	0	0	65.5
44490	59.0	0.0	1.0	0	1	1	0	0	55.5
44491	42.0	33.0	2.0	1	0	1	0	0	45.5
44492	58.0	9.0	1.0	0	0	1	1	0	55.5
44493	55.0	11.0	2.0	0	0	1	1	0	55.5
44494	63.0	16.0	4.0	1	0	1	1	1	65.5
44495	60.0	7.0	5.0	1	0	1	1	0	55.5
44496	52.0	14.0	6.0	1	0	1	1	0	55.5
44497	34.0	3.0	2.0	0	0	1	1	1	35.5
44498	61.0	24.0	2.0	0	0	1	1	0	65.5
44499	51.0	2.0	1.0	1	1	1	1	0	55.5
44500	38.0	10.0	2.0	0	0	2	1	0	35.5
44501	44.0	15.0	3.0	1	0	1	1	1	45.5
44502	64.0	39.0	2.0	0	0	1	1	0	65.5
44503	61.0	30.0	5.0	0	0	1	1	0	65.5
44504	38.0	3.0	1.0	0	1	0	1	0	35.5
44505	49.0	11.0	2.0	0	0	0	1	0	45.5
44506	52.0	11.0	2.0	1	0	0	1	0	55.5
44507	49.0	11.0	2.0	0	0	0	0	0	45.5
44508	49.0	11.0	2.0	0	0	0	0	0	45.5
44509	32.0	25.0	4.0	0	0	1	1	0	35.5
44510	47.0	10.0	2.0	1	0	1	1	1	45.5
44511	47.0	1.0	1.0	1	1	1	1	0	45.5
44512	45.0	16.0	3.0	0	0	1	1	0	45.5
44513	65.0	18.0	2.0	1	0	1	1	0	65.5
44514	49.0	11.0	2.0	1	0	1	1	0	45.5
44515	33.0	33.0	6.0	1	0	1	0	1	35.5
44516	57.0	13.0	3.0	1	1	1	1	0	55.5
44517	43.0	1.0	1.0	0	1	2	1	0	45.5
44518	42.0	3.0	1.0	0	1	2	1	0	45.5
44519	74.0	18.0	2.0	0	0	2	1	0	75.5
44520	49.0	11.0	2.0	0	0	2	1	0	45.5
44521	62.0	30.0	3.0	1	0	1	1	1	65.5
44522	51.0	14.0	2.0	0	0	1	1	1	55.5
44523	57.0	13.0	1.0	0	1	1	1	0	55.5
44524	49.0	11.0	2.0	0	0	1	0	0	45.5
44525	49.0	11.0	2.0	0	0	1	1	0	45.5
44526	68.0	25.0	5.0	1	0	1	1	0	65.5
44527	73.0	13.0	4.0	1	0	1	0	0	75.5
44528	49.0	12.0	4.0	1	0	1	1	1	45.5
44529	48.0	15.0	2.0	0	0	1	1	1	45.5
44530	56.0	1.0	2.0	0	0	1	1	0	55.5
44531	24.0	13.0	3.0	0	0	1	1	0	25.5
44532	43.0	4.0	1.0	0	1	2	0	0	45.5
44533	71.0	19.0	5.0	1	0	1	1	0	75.5
44534	62.0	12.0	1.0	1	1	1	1	0	65.5
44535	66.0	19.0	4.0	0	1	1	0	0	65.5
44536	68.0	7.0	3.0	0	0	1	1	1	65.5
44537	32.0	0.0	1.0	0	1	1	1	0	35.5
44538	39.0	10.0	1.0	0	1	1	1	0	35.5
44539	68.0	15.0	2.0	0	0	3	1	0	65.5
44540	62.0	6.0	2.0	0	0	1	1	0	65.5
44541	59.0	35.0	4.0	0	0	1	1	1	55.5
44542	38.0	6.0	2.0	0	0	1	1	1	35.5
44543	50.0	24.0	3.0	0	0	1	1	0	45.5
44544	43.0	5.0	2.0	1	1	1	1	1	45.5
44545	42.0	11.0	3.0	0	1	1	1	1	45.5
44546	29.0	5.0	2.0	0	1	3	1	0	25.5
44547	53.0	11.0	4.0	0	0	1	1	1	55.5
44548	45.0	6.0	1.0	0	1	1	0	0	45.5
44549	55.0	3.0	1.0	0	1	1	1	1	55.5
44550	50.0	4.0	2.0	1	0	1	1	1	45.5
44551	61.0	10.0	3.0	1	0	1	1	0	65.5
44552	30.0	4.0	2.0	1	0	1	1	0	25.5
44553	48.0	3.0	1.0	0	1	1	1	0	45.5
44554	29.0	3.0	1.0	0	0	3	1	1	25.5
44555	25.0	23.0	4.0	0	1	1	0	0	25.5
44556	33.0	1.0	1.0	1	1	1	1	0	35.5
44557	37.0	3.0	1.0	1	1	1	0	0	35.5
44558	29.0	2.0	3.0	0	1	1	1	1	25.5
44559	67.0	2.0	1.0	0	0	1	1	1	65.5
44560	36.0	7.0	4.0	1	0	1	1	0	35.5
44561	51.0	8.0	6.0	0	0	1	1	0	55.5
44562	48.0	2.0	1.0	0	1	1	1	0	45.5
44563	48.0	3.0	3.0	0	0	3	0	1	45.5
44564	51.0	2.0	1.0	0	1	1	0	0	55.5
44565	45.0	4.0	1.0	0	1	1	1	0	45.5
44566	65.0	2.0	4.0	0	0	1	1	1	65.5
44567	45.0	1.0	2.0	0	1	3	1	0	45.5
44568	25.0	4.0	3.0	0	1	1	1	0	25.5
44569	53.0	1.0	4.0	0	0	1	1	1	55.5
44570	53.0	2.0	4.0	0	0	0	1	1	55.5
44571	58.0	1.0	4.0	0	0	1	1	0	55.5
44572	37.0	5.0	2.0	0	0	1	1	0	35.5
44573	53.0	16.0	3.0	0	1	1	1	1	55.5
44574	49.0	29.0	2.0	0	0	1	1	0	45.5
44575	56.0	15.0	1.0	0	1	1	1	1	55.5
44576	27.0	25.0	4.0	0	0	1	1	1	25.5
44577	45.0	4.0	3.0	0	0	1	1	1	45.5
44578	56.0	19.0	5.0	0	0	1	1	1	55.5
44579	28.0	4.0	1.0	0	1	3	1	0	25.5
44580	55.0	3.0	3.0	0	0	1	1	0	55.5
44581	69.0	9.0	1.0	1	1	1	0	0	65.5
44582	57.0	5.0	3.0	0	0	2	1	0	55.5
44583	60.0	1.0	1.0	0	1	3	1	0	55.5
44584	54.0	3.0	5.0	0	0	1	1	1	55.5
44585	65.0	9.0	4.0	1	0	1	1	0	65.5
44586	47.0	11.0	2.0	0	0	1	1	0	45.5
44587	52.0	11.0	2.0	1	0	1	1	0	55.5
44588	49.0	11.0	2.0	0	0	1	1	0	45.5
44589	51.0	25.0	5.0	0	0	1	1	0	55.5
44590	50.0	12.0	2.0	0	0	1	1	0	45.5
44591	49.0	11.0	2.0	0	0	1	1	0	45.5
44592	41.0	19.0	2.0	0	0	1	0	1	45.5
44593	52.0	11.0	2.0	1	0	1	1	0	55.5
44594	49.0	11.0	2.0	0	0	1	1	0	45.5
44595	48.0	11.0	2.0	0	0	1	1	0	45.5
44596	62.0	11.0	3.0	0	0	1	1	1	65.5
44597	49.0	11.0	2.0	0	0	1	1	0	45.5
44598	76.0	9.0	6.0	0	0	1	1	1	75.5
44599	49.0	11.0	2.0	0	0	1	0	0	45.5
44600	49.0	11.0	2.0	0	0	1	1	0	45.5
44601	47.0	11.0	2.0	0	0	1	1	0	45.5
44602	63.0	26.0	3.0	0	0	2	1	0	65.5
44603	49.0	6.0	2.0	0	0	1	1	0	45.5
44604	83.0	47.0	2.0	0	0	1	1	0	85.5
44605	66.0	15.0	5.0	0	0	1	1	1	65.5
44606	45.0	4.0	2.0	0	0	1	0	0	45.5
44607	76.0	11.0	2.0	1	0	1	1	0	75.5
44608	37.0	4.0	2.0	1	0	1	1	0	35.5
44609	53.0	15.0	4.0	1	0	1	1	1	55.5
44610	54.0	15.0	2.0	1	0	1	1	1	55.5
44611	60.0	5.0	5.0	1	0	1	0	0	55.5
44612	49.0	11.0	2.0	0	0	1	1	0	45.5
44613	28.0	30.0	4.0	1	0	1	1	1	25.5
44614	75.0	13.0	4.0	1	0	1	1	0	75.5
44615	31.0	10.0	1.0	0	1	1	0	0	35.5
44616	52.0	11.0	2.0	1	0	1	1	0	55.5
44617	49.0	11.0	2.0	0	0	1	1	0	45.5
44618	49.0	11.0	2.0	0	0	1	1	0	45.5
44619	50.0	10.0	2.0	0	0	1	1	1	45.5
44620	50.0	9.0	2.0	0	0	1	1	0	45.5
44621	34.0	4.0	1.0	0	1	1	1	0	35.5
44622	49.0	23.0	4.0	0	0	1	0	0	45.5
44623	49.0	11.0	2.0	0	0	1	0	0	45.5
44624	56.0	7.0	3.0	0	0	1	1	0	55.5
44625	53.0	23.0	4.0	0	0	1	1	1	55.5
44626	64.0	17.0	3.0	1	0	2	1	0	65.5
44627	35.0	5.0	2.0	1	0	1	1	0	35.5
44628	50.0	6.0	2.0	1	0	1	1	0	45.5
44629	49.0	0.0	1.0	1	1	1	1	0	45.5
44630	64.0	15.0	1.0	0	1	1	1	0	65.5
44631	65.0	24.0	6.0	1	0	1	1	0	65.5
44632	50.0	1.0	1.0	1	0	1	1	1	45.5
44633	28.0	11.0	2.0	0	0	1	1	0	25.5
44634	56.0	16.0	4.0	0	0	1	1	0	55.5
44635	62.0	12.0	4.0	1	0	1	1	0	65.5
44636	65.0	1.0	5.0	0	0	2	1	0	65.5
44637	52.0	11.0	2.0	1	0	2	1	0	55.5
44638	61.0	33.0	2.0	1	0	1	1	0	65.5
44639	67.0	15.0	1.0	1	0	1	1	0	65.5
44640	56.0	12.0	5.0	0	0	1	1	1	55.5
44641	61.0	12.0	3.0	1	0	1	1	1	65.5
44642	49.0	11.0	2.0	0	0	1	1	0	45.5
44643	63.0	15.0	1.0	1	1	1	0	0	65.5
44644	45.0	3.0	2.0	1	0	1	1	1	45.5
44645	26.0	15.0	7.0	1	0	1	1	0	25.5
44646	36.0	5.0	1.0	1	1	1	1	0	35.5
44647	49.0	10.0	4.0	0	0	1	1	1	45.5
44648	71.0	15.0	3.0	1	1	1	1	0	75.5
44649	48.0	9.0	3.0	1	0	1	1	1	45.5
44650	47.0	10.0	3.0	0	1	1	1	1	45.5
44651	31.0	24.0	5.0	0	0	1	1	1	35.5
44652	49.0	8.0	1.0	0	1	3	1	1	45.5
44653	54.0	15.0	1.0	0	0	3	0	0	55.5
44654	42.0	6.0	3.0	0	0	1	1	1	45.5
44655	39.0	11.0	1.0	0	1	2	1	1	35.5
44656	39.0	7.0	2.0	0	1	1	1	0	35.5
44657	32.0	3.0	1.0	0	0	1	1	1	35.5
44658	42.0	6.0	1.0	0	1	1	1	0	45.5
44659	63.0	6.0	2.0	0	0	1	0	1	65.5
44660	60.0	28.0	5.0	0	0	1	1	1	55.5
44661	59.0	15.0	2.0	1	0	1	1	1	55.5
44662	57.0	5.0	2.0	0	0	1	0	1	55.5
44663	50.0	6.0	1.0	1	1	1	1	0	45.5
44664	42.0	4.0	2.0	1	0	3	1	0	45.5
44665	49.0	6.0	3.0	0	0	1	1	1	45.5
44666	49.0	5.0	1.0	0	1	1	1	0	45.5
44667	42.0	10.0	4.0	0	0	1	1	0	45.5
44668	77.0	4.0	3.0	1	0	1	1	0	75.5
44669	39.0	10.0	3.0	0	0	1	1	0	35.5
44670	66.0	37.0	4.0	0	0	1	1	0	65.5
44671	41.0	9.0	1.0	0	1	2	1	0	45.5
44672	56.0	0.0	2.0	0	0	1	1	0	55.5
44673	57.0	0.0	1.0	0	0	1	0	0	55.5
44674	43.0	2.0	2.0	1	0	1	1	1	45.5
44675	50.0	3.0	1.0	0	0	1	1	0	45.5
44676	39.0	4.0	2.0	1	1	1	1	0	35.5
44677	26.0	37.0	4.0	1	1	1	1	0	25.5
44678	70.0	4.0	2.0	1	0	1	1	0	65.5
44679	36.0	6.0	1.0	1	1	2	1	0	35.5
44680	41.0	3.0	2.0	1	0	1	1	1	45.5
44681	47.0	5.0	1.0	1	1	1	1	0	45.5
44682	39.0	9.0	1.0	0	1	2	1	0	35.5
44683	57.0	11.0	1.0	1	1	2	1	0	55.5
44684	59.0	4.0	2.0	1	0	1	1	0	55.5
44685	70.0	13.0	2.0	1	0	1	1	1	65.5
44686	89.0	3.0	2.0	1	0	3	1	0	85.5
44687	68.0	4.0	1.0	1	0	1	1	0	65.5
44688	57.0	24.0	4.0	0	0	1	0	0	55.5
44689	41.0	1.0	1.0	1	0	1	1	1	45.5
44690	32.0	1.0	1.0	0	1	1	1	0	35.5
44691	25.0	4.0	2.0	0	1	3	1	0	25.5
44692	43.0	11.0	4.0	0	1	1	0	1	45.5
44693	35.0	1.0	1.0	1	1	1	1	0	35.5
44694	76.0	6.0	2.0	1	0	1	1	0	75.5
44695	40.0	5.0	2.0	1	0	1	1	0	35.5
44696	40.0	3.0	2.0	0	0	1	1	0	35.5
44697	74.0	15.0	2.0	1	1	1	1	0	75.5
44698	64.0	5.0	1.0	1	1	1	0	1	65.5
44699	68.0	15.0	2.0	0	0	1	1	0	65.5
44700	52.0	5.0	3.0	0	0	1	1	0	55.5
44701	60.0	1.0	2.0	0	0	1	1	1	55.5
44702	40.0	6.0	3.0	1	1	1	1	0	35.5
44703	35.0	9.0	4.0	0	1	1	1	1	35.5
44704	62.0	41.0	3.0	0	0	1	0	1	65.5
44705	37.0	15.0	4.0	0	0	1	1	1	35.5
44706	62.0	8.0	1.0	0	1	1	0	0	65.5
44707	30.0	10.0	2.0	0	0	1	1	1	25.5
44708	54.0	17.0	4.0	1	0	1	1	1	55.5
44709	64.0	8.0	1.0	1	1	3	1	0	65.5
44710	44.0	0.0	3.0	0	0	1	1	1	45.5
44711	64.0	11.0	2.0	1	0	2	1	1	65.5
44712	49.0	11.0	2.0	0	0	2	1	0	45.5
